gradient,K,N,sigma,rho,success,train_error,train_error_fit,validation_error,time_exec(s),nfev,nit,njev
Grad,5,5,0.4,0.0005,True,501.99422830811733,0.12935326739793432,0.14947306181802072,2.612606573104858,195,189,195
Grad,5,5,0.4,0.001,True,506.82946553539074,0.1734198759713145,0.18955343054501794,2.360023546218872,207,197,207
Grad,5,5,0.6,1e-05,True,613.4919882334663,0.047477892976529545,0.06056403145647323,3.376775598526001,332,313,332
Grad,5,5,0.6,5e-05,True,746.3269284786193,0.06334603625164849,0.08460486969374358,3.465497875213623,302,289,302
Grad,5,5,0.6,0.0001,True,604.3160500894736,0.07497237370159085,0.09441644771535174,3.929305648803711,280,268,280
Grad,5,5,0.6,0.0005,True,577.107669447572,0.11677089440368733,0.13217083363207544,1.9383432388305664,157,152,157
Grad,5,5,0.6,0.001,True,735.2583986849041,0.14305634128199524,0.16467437699460624,2.801100492477417,200,190,200
Grad,5,5,0.8,1e-05,True,1022.6707620330844,0.05196340838539767,0.09594756350616566,3.986947774887085,357,334,357
Grad,5,5,0.8,5e-05,True,966.6928776467837,0.07330402128019123,0.09354057702290905,4.598280429840088,407,384,407
Grad,5,5,0.8,0.0001,True,1132.4905095509343,0.06936616557066619,0.10176530657280691,2.380888509750366,216,209,216
Grad,5,5,0.8,0.0005,True,603.938894295419,0.10046100044971891,0.12990654445775304,2.952871894836426,242,233,242
Grad,5,5,0.8,0.001,True,551.1117511734699,0.1262912959948474,0.1466640624359858,2.1078212738037108,158,152,158
Grad,5,5,1.0,1e-05,True,1055.9221264405328,0.05930950050038064,0.08087531434694276,5.367744970321655,461,433,461
Grad,5,5,1.0,5e-05,True,1065.856254981394,0.05927919923451284,0.07207510650223711,3.716690444946289,305,289,305
Grad,5,5,1.0,0.0001,True,1367.9599065676514,0.06801754203380281,0.08316649648003845,2.3838449001312254,235,226,235
Grad,5,5,1.0,0.0005,True,734.4416864937322,0.09613353382790796,0.12167191099018324,2.0759348392486574,216,205,216
Grad,5,5,1.0,0.001,True,856.6370218301295,0.11940641231697666,0.14184778493452055,1.663905954360962,173,167,173
Grad,5,5,1.2,1e-05,True,1109.0778582474115,0.06097900403194543,0.07486428895183725,3.4973753452301026,369,348,369
Grad,5,5,1.2,5e-05,True,1036.5352424015039,0.056412879568501786,0.0729800407949876,3.225166130065918,323,300,323
Grad,5,5,1.2,0.0001,True,819.6753033381605,0.05899469506138002,0.07100081636433632,2.0256494998931887,200,190,200
Grad,5,5,1.2,0.0005,True,1123.4245662378746,0.09323797294863605,0.11352167598018374,2.221872615814209,230,220,230
Grad,5,5,1.2,0.001,True,521.1925021234211,0.11789129280253671,0.13560129991224565,1.516944694519043,161,157,161
Grad,5,5,1.5,1e-05,True,1329.9003850853496,0.05231889825318982,0.059501276662920176,4.134416198730468,410,377,410
Grad,5,5,1.5,5e-05,True,1111.791818755239,0.06401252746272537,0.08477451364320472,2.7152329444885255,261,249,261
Grad,5,5,1.5,0.0001,True,1193.4734997000126,0.07074972934577968,0.10124603980134532,2.313104677200317,219,208,219
Grad,5,5,1.5,0.0005,True,1146.6637697256745,0.09370499944681614,0.12482198100704708,1.9773799419403075,174,167,174
Grad,5,5,1.5,0.001,True,1612.1722532318245,0.11470375981636516,0.14213941824903528,1.8841251373291015,168,158,168
Grad,5,5,1.8,1e-05,True,1204.0546395273748,0.05183031384181116,0.0766363941290565,5.45743203163147,439,413,439
Grad,5,5,1.8,5e-05,True,1095.3602447408937,0.059733866308802744,0.07414418224346522,3.8687307834625244,345,320,345
Grad,5,5,1.8,0.0001,True,1109.3916701618487,0.05787991251419848,0.07935726592106149,2.7194002151489256,263,242,263
Grad,5,5,1.8,0.0005,True,1100.2682056260091,0.09379449970833018,0.12289366643119397,1.5185004234313966,140,136,140
Grad,5,5,1.8,0.001,True,1598.0200352930397,0.11128944853355786,0.138301350669814,1.7460242748260497,172,164,172
Grad,5,25,0.2,1e-05,True,983.8301647545043,0.020054491576521394,0.02791493035290521,57.32483434677124,2541,2427,2541
Grad,5,25,0.2,5e-05,True,1282.884395964588,0.06231882749195918,0.07441896128427872,28.485102558135985,1235,1185,1235
Grad,5,25,0.2,0.0001,True,907.8277614134013,0.09757698573376115,0.11433078662218468,23.29329557418823,999,957,999
Grad,5,25,0.2,0.0005,True,1622.4154857279448,0.19083259317669077,0.20267753358130025,9.38135290145874,371,359,371
Grad,5,25,0.2,0.001,True,1384.6479849558655,0.2719446300584457,0.28531210180133193,6.114109468460083,248,239,248
Grad,5,25,0.4,1e-05,True,3535.902014590305,0.009485091128022583,0.010722081183858848,57.91844763755798,2376,2277,2376
Grad,5,25,0.4,5e-05,True,3164.293079221114,0.033070363861914205,0.0409408468308187,42.113806867599486,1649,1590,1649
Grad,5,25,0.4,0.0001,True,2286.0676617978,0.05367698548196955,0.07157366719579954,22.980712366104125,1006,973,1006
Grad,5,25,0.4,0.0005,True,2805.869415348146,0.12792179989867583,0.1519726407682909,10.46972074508667,439,422,439
Grad,5,25,0.4,0.001,True,2954.2739669023204,0.17196952255340875,0.19325565689755325,9.6780216217041,422,411,422
Grad,5,25,0.6,1e-05,True,3990.447664857206,0.005785501196846034,0.006524836308125873,62.36137185096741,2758,2644,2758
Grad,5,25,0.6,5e-05,True,5077.4121277746935,0.022035371511755237,0.02681491170300284,43.562715244293216,1846,1784,1846
Grad,5,25,0.6,0.0001,True,3969.916552787065,0.03740321775001113,0.05665759729891533,35.689166402816774,1454,1410,1454
Grad,5,25,0.6,0.0005,True,5277.907774432954,0.09925469056594668,0.1214221911811405,16.862373638153077,711,691,711
Grad,5,25,0.6,0.001,True,3166.5468400631294,0.1378163885627015,0.16298801746259184,11.362678813934327,485,469,485
Grad,5,25,0.8,1e-05,True,4515.126816720697,0.004027817505845734,0.004755723872197461,44.795123147964475,1931,1858,1931
Grad,5,25,0.8,5e-05,True,4081.590019092603,0.0162913569644436,0.0191259477542081,41.80584564208984,1810,1752,1810
Grad,5,25,0.8,0.0001,True,6577.4190396200975,0.02847893550497769,0.03383765891433253,33.88308782577515,1424,1382,1424
Grad,5,25,0.8,0.0005,True,8398.282045152808,0.07635444624917563,0.09309788545304797,18.72656226158142,778,760,778
Grad,5,25,0.8,0.001,True,10082.283829026992,0.11873923140065905,0.1538048410384951,15.439160060882568,643,621,643
Grad,5,25,1.0,1e-05,True,7684.072877622042,0.003058418527878976,0.0035551050436992337,57.315793800354,2334,2237,2334
Grad,5,25,1.0,5e-05,True,5930.851823098762,0.012687618153157382,0.015107844274871874,37.6047137260437,1880,1814,1880
Grad,5,25,1.0,0.0001,True,10237.18306304172,0.022512730244213953,0.03677070949805996,31.02417607307434,1621,1573,1621
Grad,5,25,1.0,0.0005,True,8971.195658548666,0.06598450308190357,0.08137948648381374,14.372756910324096,784,765,784
Grad,5,25,1.0,0.001,True,7939.219120346463,0.09893061206784184,0.13450426491918926,11.019453096389771,637,624,637
Grad,5,25,1.2,1e-05,True,5671.172228229626,0.0024441399226278033,0.0028118951441008584,53.001171064376834,3102,2985,3102
Grad,5,25,1.2,5e-05,True,4941.120376660518,0.01030275357873749,0.012429024912624062,31.754882955551146,1694,1639,1694
Grad,5,25,1.2,0.0001,True,8293.49288010728,0.018472264668194745,0.024742733761453382,25.465893077850343,1416,1379,1416
Grad,5,25,1.2,0.0005,True,8286.73688982488,0.05861312885807011,0.07424891813614966,8.793796682357788,796,776,796
Grad,5,25,1.2,0.001,True,6774.705013509906,0.08654813458257334,0.10567158828502184,6.775424432754517,615,603,615
Grad,5,25,1.5,1e-05,True,10475.730205711692,0.0018702045083846294,0.002162606780412497,37.96350049972534,3451,3324,3451
Grad,5,25,1.5,5e-05,True,7627.650939642734,0.007959632098114396,0.009469474207738679,16.8321542263031,1703,1650,1703
Grad,5,25,1.5,0.0001,True,10394.629173911602,0.014496372373386582,0.01896895884726905,18.813135814666747,1702,1656,1702
Grad,5,25,1.5,0.0005,True,8884.965869694668,0.05017268711961994,0.08222589159399081,9.369599676132202,854,837,854
Grad,5,25,1.5,0.001,True,7431.276285941447,0.07412365703145385,0.08690808646206524,6.551898336410522,593,585,593
Grad,5,25,1.8,1e-05,True,9602.281586325786,0.0014947136057214415,0.0016783476095293599,40.41903119087219,3426,3293,3426
Grad,5,25,1.8,5e-05,True,8113.067316201917,0.00646464362224978,0.00796738069551445,25.93910436630249,2164,2095,2164
Grad,5,25,1.8,0.0001,True,10784.611947352798,0.011909023268371014,0.01490574170992394,17.27147469520569,1632,1590,1632
Grad,5,25,1.8,0.0005,True,10255.99101958124,0.04406117916414361,0.06727400966914428,9.57380232810974,956,935,956
Grad,5,25,1.8,0.001,True,12725.553625926075,0.0662644936667028,0.08073579500985903,7.286103820800781,682,672,682
Grad,5,30,0.2,1e-05,True,2127.2007821420534,0.0202324655156692,0.024720035654381793,66.7407497882843,2386,2296,2386
Grad,5,30,0.2,5e-05,True,1318.1871495308142,0.06499924996912601,0.07747615539615253,35.606016635894775,1267,1213,1267
Grad,5,30,0.2,0.0001,True,932.7760683642053,0.097360488283329,0.12070027141977364,21.33320779800415,767,739,767
Grad,5,30,0.2,0.0005,True,1478.5114817328877,0.19039114400240031,0.20543949556222021,10.39145393371582,365,353,365
Grad,5,30,0.2,0.001,True,1957.0196646719721,0.2712765089582928,0.29195272384021115,6.5775017738342285,238,229,238
Grad,5,30,0.4,1e-05,True,3183.663898674,0.00948001384279594,0.011508597644222194,71.57651991844178,2533,2423,2533
Grad,5,30,0.4,5e-05,True,3224.2331904080256,0.033912504693548916,0.04056228928772981,41.56106815338135,1468,1415,1468
Grad,5,30,0.4,0.0001,True,3294.1509550050073,0.053613126622983565,0.0698040797705872,30.169317197799682,1023,977,1023
Grad,5,30,0.4,0.0005,True,4488.164836888247,0.12829442071538733,0.1467790167005463,14.737794351577758,519,501,519
Grad,5,30,0.4,0.001,True,4682.235413594936,0.17263974794859588,0.18637291570347875,15.923548173904418,583,567,583
Grad,5,30,0.6,1e-05,True,6744.154621987219,0.005723632161468721,0.006574449499435438,62.60960569381714,2960,2838,2960
Grad,5,30,0.6,5e-05,True,4501.019877972231,0.021917051693081974,0.027158804321074002,33.86340045928955,1672,1618,1672
Grad,5,30,0.6,0.0001,True,6332.296541044213,0.03654072558978598,0.044488174120821795,31.53081068992615,1571,1526,1571
Grad,5,30,0.6,0.0005,True,4634.582584087235,0.09913133299206768,0.1258004611971554,15.859071969985962,738,716,738
Grad,5,30,0.6,0.001,True,8172.257669923472,0.1382493377969964,0.15645642202234103,11.406963586807251,550,532,550
Grad,5,30,0.8,1e-05,True,7602.036605498163,0.004006305250519352,0.004811922311012659,41.27459607124329,2294,2206,2294
Grad,5,30,0.8,5e-05,True,11570.401469129369,0.016255904056572172,0.01953392490612118,30.208928060531616,2110,2033,2110
Grad,5,30,0.8,0.0001,True,11186.822565011296,0.0282805197071876,0.03515446748595122,18.54342131614685,1439,1386,1439
Grad,5,30,0.8,0.0005,True,10585.281805799346,0.07649286520918161,0.09279811184572606,11.572832202911377,965,937,965
Grad,5,30,0.8,0.001,True,8681.87882120095,0.11729485463594509,0.1407344966943,8.854089260101318,701,682,701
Grad,5,30,1.0,1e-05,True,7264.735209405197,0.0030247025234178626,0.0037030228796388785,34.42251281738281,2466,2365,2466
Grad,5,30,1.0,5e-05,True,15394.980281229517,0.012860372996712735,0.015029626588915341,27.952024030685426,1959,1897,1959
Grad,5,30,1.0,0.0001,True,9259.882495094933,0.022473600395012273,0.027156533771448804,22.344845247268676,1683,1632,1683
Grad,5,30,1.0,0.0005,True,9624.13960592397,0.06637222466122092,0.078280217563032,11.829727792739869,817,794,817
Grad,5,30,1.0,0.001,True,8929.931728366533,0.09790127583958738,0.11930359471354049,8.72620244026184,726,709,726
Grad,5,30,1.2,1e-05,True,10732.027198812819,0.0024210078860665016,0.0030722026468993505,25.46285672187805,2531,2431,2531
Grad,5,30,1.2,5e-05,True,14674.77948228788,0.010146051953905366,0.013835034527138601,13.430891275405884,2300,2235,2300
Grad,5,30,1.2,0.0001,True,11699.251255204768,0.018439067799584912,0.02197289070452987,10.085200595855714,1730,1681,1730
