gradient,K,N,sigma,rho,success,train_error,train_error_fit,validation_error,time_exec(s),nfev,nit,njev
Grad,5,30,1.2,0.001,True,1530.879674674818,0.14934926214668193,0.17255600970770643,0.37999582290649414,241,239,241
Grad,5,30,1.5,1e-05,True,744.0951943767446,0.04727591927798395,0.06982412066813999,3.5437923431396485,2248,2196,2248
Grad,5,30,1.5,5e-05,True,943.5977362417735,0.09028454332240368,0.11752817875644199,0.8534436702728272,532,522,532
Grad,5,30,1.5,0.0001,True,794.8749418110797,0.10624549077938121,0.12778124304414024,0.8337376594543457,400,393,400
Grad,5,30,1.5,0.0005,True,250.00542277119126,0.14100904476821235,0.1613942178588218,0.49567766189575196,313,309,313
Grad,5,30,1.5,0.001,True,928.0816944023785,0.16755741783718187,0.19117156121749207,0.5098208427429199,323,320,323
Grad,5,30,1.8,1e-05,True,565.0275027934604,0.08860349098836526,0.1109550375430914,3.8141973972320558,2431,2367,2431
Grad,5,30,1.8,5e-05,True,654.187275219951,0.11330075275607861,0.14299009543064498,0.8831612586975097,565,551,565
Grad,5,30,1.8,0.0001,True,5950.33885662608,0.12415792243216868,0.16040893138708862,0.819812536239624,524,509,524
Grad,5,30,1.8,0.0005,True,483.13335159296753,0.16073424332887476,0.18298200758079058,0.4700643062591553,300,296,300
Grad,5,30,1.8,0.001,True,422.7728521171084,0.1869239156637117,0.20669225903969038,0.4920919895172119,307,302,307
Grad,5,15,0.2,1e-05,True,356.80486414278596,0.34571038500458634,1.8470995860627475,0.8550811290740967,483,406,483
Grad,5,15,0.2,5e-05,True,345.31886895021825,0.378377610030565,0.8324447222615767,0.7464876651763916,405,353,405
Grad,5,15,0.2,0.0001,True,348.5614482021471,0.5630112225536166,1.0716367925967547,0.8413538455963134,444,395,444
Grad,5,15,0.2,0.0005,True,347.53751811984375,0.541318644186695,0.7941330247501044,0.6158142566680909,269,242,269
Grad,5,15,0.2,0.001,True,391.29352842190815,0.6887004871025182,0.9753551688847985,0.7702227592468261,356,318,356
Grad,5,15,0.4,1e-05,True,413.63231164407466,0.050205388525982844,0.10173376531213649,1.4899714946746827,592,552,592
Grad,5,15,0.4,5e-05,True,403.5985130528336,0.035140305891598694,0.09080010450342987,1.0485038757324219,404,375,404
Grad,5,15,0.4,0.0001,True,382.8265330498987,0.04497343957710128,0.08677913512438333,1.0236350059509278,418,392,418
Grad,5,15,0.4,0.0005,True,405.6289829974657,0.09831447498061079,0.15837631139147987,0.5931467056274414,249,244,249
Grad,5,15,0.4,0.001,True,383.2199728913448,0.18768427177611408,0.22619647551772623,0.6874601364135742,291,276,291
Grad,5,15,0.6,1e-05,True,349.37458189779414,0.013820498007191572,0.03018991186191729,1.7833487510681152,698,671,698
Grad,5,15,0.6,5e-05,True,332.93391620920414,0.02078114197620874,0.06531032502434661,1.023242998123169,383,376,383
Grad,5,15,0.6,0.0001,True,348.6392384881757,0.045640936619643885,0.07030224275098794,0.7896337985992432,300,296,300
Grad,5,15,0.6,0.0005,True,448.44538715393594,0.0750380100053468,0.14146688500361632,0.7164150714874268,267,264,267
Grad,5,15,0.6,0.001,True,693.8516428529979,0.12090101874159812,0.15662689532745083,0.4761913776397705,202,200,202
Grad,5,15,0.8,1e-05,True,455.90577776613907,0.021099537853017013,0.04064804298413607,1.8744531154632569,704,686,704
Grad,5,15,0.8,5e-05,True,326.0331634173135,0.03013571046108058,0.05065654168552987,1.285034418106079,481,472,481
Grad,5,15,0.8,0.0001,True,342.36962781160025,0.04524714433841931,0.06775218652457024,0.9268862247467041,361,356,361
Grad,5,15,0.8,0.0005,True,300.72603308714076,0.0888539149758848,0.11260116332419952,0.6744900703430176,248,246,248
Grad,5,15,0.8,0.001,True,563.3946902330938,0.12576159816177154,0.16002775355199886,0.761266040802002,293,289,293
Grad,5,15,1.0,1e-05,True,455.2642275090019,0.02385824050378233,0.043805385364725044,2.0992526054382323,841,814,841
Grad,5,15,1.0,5e-05,True,615.2541644670083,0.04417493047424349,0.0632727291603538,1.2111014366149901,503,493,503
Grad,5,15,1.0,0.0001,True,948.4520601276025,0.06870491471595871,0.09552823679516807,0.7120262622833252,291,289,291
Grad,5,15,1.0,0.0005,True,763.9924914775064,0.10852851611873919,0.13412726025324267,0.49286837577819825,189,188,189
Grad,5,15,1.0,0.001,True,306.05636225379504,0.13845050391072986,0.15433980931107993,0.5660472869873047,224,221,224
Grad,5,15,1.2,1e-05,True,673.9282251612524,0.034087427859279214,0.05418932010512021,2.500184440612793,1236,1193,1236
Grad,5,15,1.2,5e-05,True,341.88830556391525,0.06508959438626759,0.08952762745851642,0.7909379959106445,424,418,424
Grad,5,15,1.2,0.0001,True,322.8988320818381,0.0885534489134372,0.11876145179927974,0.8361315727233887,441,433,441
Grad,5,15,1.2,0.0005,True,811.4293057080122,0.1220899392663191,0.14706800188555624,0.46522345542907717,229,227,229
Grad,5,15,1.2,0.001,True,940.0138398484955,0.14946749698527453,0.166027619693651,0.5192161560058594,265,263,265
Grad,5,15,1.5,1e-05,True,687.5738109524033,0.06791206302434138,0.09631880636085693,52.85915894508362,1185,1139,1185
Grad,5,15,1.5,5e-05,True,568.7760401309449,0.09778162643784308,0.14066596231661593,1.3554145336151122,708,688,708
Grad,5,15,1.5,0.0001,True,541.9798763854064,0.11051809077977034,0.1348976431330416,0.6740920543670654,363,359,363
Grad,5,15,1.5,0.0005,True,338.1329354193639,0.14067813900604229,0.1713272679617307,0.4494953155517578,238,235,238
Grad,5,15,1.5,0.001,True,337.3124391222583,0.16909234515766325,0.18898852301453237,0.48070464134216306,248,245,248
Grad,5,15,1.8,1e-05,True,683.2947099884578,0.10208560389699069,0.1345571045476575,2.461353588104248,1294,1240,1294
Grad,5,15,1.8,5e-05,True,218.07868557904374,0.12596528013942493,0.1416171576839296,1.1557631969451905,617,597,617
Grad,5,15,1.8,0.0001,True,282.43309729865,0.13296908901342222,0.15235609702605063,0.9406898021697998,509,494,509
Grad,5,15,1.8,0.0005,True,1169.6060169692166,0.16037240874748018,0.18573983812406514,0.550693130493164,298,293,298
Grad,5,15,1.8,0.001,True,300.7092010143116,0.18714078930196087,0.20577244707392128,0.5078596115112305,273,270,273
