gradient,K,N,sigma,rho,success,train_error,train_error_fit,validation_error,time_exec(s),nfev,nit,njev
Grad,5,5,0.6,5e-05,True,771.5547823113081,0.06700494173766018,0.10014753415043325,0.46259231567382814,315,300,315
Grad,5,5,0.6,0.0001,True,730.4997473823394,0.059480257415365265,0.06907171684614608,0.3397646427154541,258,246,258
Grad,5,5,0.6,0.0005,True,1024.427137464254,0.07752339565128455,0.09752802522898067,0.2792165756225586,217,206,217
Grad,5,5,0.6,0.001,True,468.96604337312647,0.08648741656323133,0.10063911264798053,0.25603628158569336,196,188,196
Grad,5,5,0.8,1e-05,True,1257.6460186008187,0.062208153082096374,0.09512401222250154,0.617128324508667,389,369,389
Grad,5,5,0.8,5e-05,True,956.2399427045214,0.05882188336537401,0.08657935096981982,0.3771484851837158,272,259,272
Grad,5,5,0.8,0.0001,True,751.7188058739259,0.062138130650028975,0.07308108869139546,0.39120707511901853,266,252,266
Grad,5,5,0.8,0.0005,True,956.0976694679495,0.0708550690097696,0.09080694599810922,0.2318103313446045,169,162,169
Grad,5,5,0.8,0.001,True,811.203968675212,0.09369942920941712,0.11814244579926861,0.18608388900756836,143,139,143
Grad,5,5,1.0,1e-05,True,1115.1802921702845,0.05325188878582413,0.07371649795269072,0.5795071601867676,420,393,420
Grad,5,5,1.0,5e-05,True,1013.9187492633893,0.058732720413089766,0.09376425105480053,0.39319791793823244,314,295,314
Grad,5,5,1.0,0.0001,True,959.6459547170881,0.055710237068993806,0.07694819620850227,0.4422145843505859,352,332,352
Grad,5,5,1.0,0.0005,True,993.067618113185,0.07544745608206482,0.09661840887657983,0.23799395561218262,192,185,192
Grad,5,5,1.0,0.001,True,718.1731381619802,0.09288963864456636,0.1193482295919831,0.1900881290435791,152,150,152
Grad,5,5,1.2,1e-05,True,503.7513226853115,0.05785023846280517,0.07425836634050967,0.628034257888794,519,485,519
Grad,5,5,1.2,5e-05,True,1056.7265443326446,0.053032033478917905,0.07170120546188531,0.3216414451599121,265,250,265
Grad,5,5,1.2,0.0001,True,1154.0018026426524,0.05915896093089984,0.09129233648495771,0.3234879970550537,265,253,265
Grad,5,5,1.2,0.0005,True,772.8558939271152,0.0737682730780016,0.09475885562174413,0.17795333862304688,141,138,141
Grad,5,5,1.2,0.001,True,1023.8851502809267,0.08114920218648963,0.10550225705515137,0.198494291305542,160,155,160
Grad,5,5,1.5,1e-05,True,592.498675100115,0.03914753113332818,0.05218167598765565,0.45695042610168457,368,340,368
Grad,5,5,1.5,5e-05,True,546.807781055209,0.045806431942844394,0.057129591291670834,0.3420677661895752,272,256,272
Grad,5,5,1.5,0.0001,True,1229.3385119190445,0.07253714904403108,0.09312530074030856,0.4001340389251709,270,255,270
Grad,5,5,1.5,0.0005,True,759.613000141037,0.055476436111079844,0.08361144458907985,0.3065055847167969,177,167,177
Grad,5,5,1.5,0.001,True,935.7193859265234,0.08316428638187442,0.1043723509095672,0.22028603553771972,137,132,137
Grad,5,5,1.8,1e-05,True,875.0292891803115,0.041532188662096244,0.05772459356168056,0.6079924583435059,394,364,394
Grad,5,5,1.8,5e-05,True,1291.8021647173966,0.057222548152318885,0.08137612163282197,0.7189099788665771,461,433,461
Grad,5,5,1.8,0.0001,True,1827.1333851433362,0.06283100282742402,0.082829790123402,0.3470278263092041,253,242,253
Grad,5,5,1.8,0.0005,True,773.2738706082309,0.07704623377285025,0.10254092920880187,0.19713859558105468,121,116,121
Grad,5,5,1.8,0.001,True,908.0171432833434,0.07990736980190985,0.10317712023017514,0.18130202293395997,110,107,110
Grad,5,20,0.2,1e-05,True,986.6823254788601,0.005017019665723972,0.009229734165179788,5.921165800094604,2330,2225,2330
Grad,5,20,0.2,5e-05,True,868.7179423447341,0.03197009026463007,0.04628692208909001,3.1046146869659426,1062,1016,1062
Grad,5,20,0.2,0.0001,True,1178.5313477911725,0.05959249482436983,0.08044301909053267,2.10670690536499,837,802,837
Grad,5,20,0.2,0.0005,True,1061.4131570407656,0.09770990203094623,0.11457153315093153,0.7662807941436768,326,315,326
Grad,5,20,0.2,0.001,True,1130.8651877287343,0.12296581824381392,0.13524948137342724,0.5668988227844238,236,231,236
Grad,5,20,0.4,1e-05,True,2675.8711496510664,0.0015448344585113475,0.0031674434558107587,7.661408805847168,2517,2406,2517
Grad,5,20,0.4,5e-05,True,2332.961159712532,0.010249638232749332,0.017819509120288884,4.2900625705719,1456,1408,1456
Grad,5,20,0.4,0.0001,True,2062.4417628078063,0.02646187690137707,0.041332853865895004,2.028581953048706,689,666,689
Grad,5,20,0.4,0.0005,True,2381.6303708192736,0.08026702439709664,0.09642090125102883,1.750241756439209,497,481,497
Grad,5,20,0.4,0.001,True,1537.985343969723,0.08913257257938856,0.10643938784910958,0.9821447849273681,383,373,383
Grad,5,20,0.6,1e-05,True,3812.832466794317,0.0007174670943453309,0.0016967484760308169,5.817756414413452,2050,1973,2050
Grad,5,20,0.6,5e-05,True,3165.638559728723,0.005285700973276361,0.008992028515266367,4.86399507522583,1778,1715,1778
Grad,5,20,0.6,0.0001,True,3815.4259718592325,0.014010124440225067,0.024186232292330783,2.7964367866516113,1096,1062,1096
Grad,5,20,0.6,0.0005,True,3827.4951743800507,0.05326113782444948,0.07136483584418632,1.6605472087860107,650,632,650
Grad,5,20,0.6,0.001,True,3655.9291763221413,0.08136090269159442,0.09772221208875005,1.3262471199035644,461,448,461
Grad,5,20,0.8,1e-05,True,3572.5605431574813,0.0004034158523760891,0.0009759167426203003,7.156170177459717,2680,2567,2680
Grad,5,20,0.8,5e-05,True,4321.9949769305,0.00309677779141833,0.007099499430117777,3.927502155303955,1397,1354,1397
Grad,5,20,0.8,0.0001,True,4880.54808709472,0.006548490866606959,0.013326024339731674,4.160962343215942,1282,1244,1282
Grad,5,20,0.8,0.0005,True,6319.639442730409,0.03426093252647956,0.05053727673712449,1.9662533283233643,675,658,675
Grad,5,20,0.8,0.001,True,3826.646371028432,0.06818637207567,0.08808915223381474,1.834850263595581,646,630,646
Grad,5,20,1.0,1e-05,True,4416.720264080941,0.00028518616202616813,0.0007222650657267712,5.566948699951172,1871,1800,1871
Grad,5,20,1.0,5e-05,True,5580.6509838945585,0.0019376591224658836,0.004233200724185329,4.466502571105957,1412,1364,1412
Grad,5,20,1.0,0.0001,True,4242.230594762937,0.0049801019078545925,0.008949794776302668,2.966537046432495,1059,1028,1059
Grad,5,20,1.0,0.0005,True,6244.597078909031,0.03205472946929435,0.04571643899839571,2.689428615570068,579,570,579
Grad,5,20,1.0,0.001,True,5909.962859189837,0.042964750928038795,0.06538885035542656,2.0788269996643067,575,565,575
